filename,source,split,image_path,mask_path,wound_percentage,brightness_mean,brightness_std,contrast_rms,mask_area_pixels,mask_edge_density,is_empty,is_outlier,outlier_reason,review_status
fusc_0727.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0727.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0727.png,1.244,98.6,76.14,76.14,3261,0.0,False,False,,
fusc_0729.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0729.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0729.png,2.6848,81.21,68.46,68.46,7038,0.0,False,False,,
fusc_0732.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0732.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0732.png,0.9079,112.42,87.62,87.62,2380,0.0,False,False,,
fusc_0734.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0734.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0734.png,4.6974,89.78,73.59,73.59,12314,0.0,False,False,,
fusc_0738.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0738.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0738.png,0.4128,94.47,74.42,74.42,1082,0.0,False,False,,
fusc_0740.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0740.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0740.png,0.9537,67.8,64.54,64.54,2500,0.0,False,False,,
fusc_0741.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0741.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0741.png,0.4173,89.07,65.85,65.85,1094,0.0,False,False,,
fusc_0743.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0743.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0743.png,1.4786,98.04,78.21,78.21,3876,0.0,False,False,,
fusc_0744.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0744.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0744.png,0.4768,93.99,83.67,83.67,1250,0.0,False,False,,
fusc_0745.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0745.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0745.png,3.3413,96.79,87.42,87.42,8759,0.0,False,False,,
fusc_0746.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0746.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0746.png,2.2285,93.61,83.13,83.13,5842,0.0,False,False,,
fusc_0747.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0747.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0747.png,0.4421,101.24,82.73,82.73,1159,0.0,False,False,,
fusc_0748.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0748.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0748.png,0.4456,100.5,83.76,83.76,1168,0.0,False,False,,
fusc_0749.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0749.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0749.png,2.747,91.03,65.63,65.63,7201,0.0,False,False,,
fusc_0751.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0751.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0751.png,0.6802,93.61,80.08,80.08,1783,0.0,False,False,,
fusc_0752.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0752.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0752.png,1.5568,89.78,79.77,79.77,4081,0.0,False,False,,
fusc_0755.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0755.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0755.png,0.3597,77.14,71.42,71.42,943,0.0,False,False,,
fusc_0757.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0757.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0757.png,0.2064,103.67,80.3,80.3,541,0.0,False,False,,
fusc_0759.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0759.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0759.png,3.6919,99.68,79.03,79.03,9678,0.0,False,False,,
fusc_0765.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0765.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0765.png,3.3115,89.88,79.75,79.75,8681,0.0,False,False,,
fusc_0766.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0766.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0766.png,0.666,126.44,88.92,88.92,1746,0.0,False,False,,
fusc_0767.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0767.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0767.png,2.626,67.96,73.72,73.72,6884,0.0,False,False,,
fusc_0768.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0768.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0768.png,0.7278,100.24,84.34,84.34,1908,0.0,False,False,,
fusc_0770.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0770.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0770.png,0.3075,104.16,75.34,75.34,806,0.0,False,False,,
fusc_0772.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0772.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0772.png,1.1589,94.4,73.59,73.59,3038,0.0,False,False,,
fusc_0773.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0773.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0773.png,3.0209,79.94,72.86,72.86,7919,0.0,False,False,,
fusc_0775.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0775.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0775.png,0.2792,89.41,77.94,77.94,732,0.0,False,False,,
fusc_0777.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0777.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0777.png,1.6212,70.4,75.72,75.72,4250,0.0,False,False,,
fusc_0780.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0780.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0780.png,0.5894,76.63,75.07,75.07,1545,0.0,False,False,,
fusc_0782.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0782.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0782.png,0.2487,80.46,76.32,76.32,652,0.0,False,False,,
fusc_0783.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0783.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0783.png,0.1324,99.44,80.48,80.48,347,0.0,False,False,,
fusc_0786.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0786.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0786.png,0.1236,95.49,73.41,73.41,324,0.0,False,False,,
fusc_0787.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0787.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0787.png,0.322,101.48,86.07,86.07,844,0.0,False,False,,
fusc_0791.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0791.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0791.png,2.3258,76.16,72.1,72.1,6097,0.0,False,False,,
fusc_0794.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0794.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0794.png,0.5226,102.49,76.24,76.24,1370,0.0,False,False,,
fusc_0797.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0797.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0797.png,5.8308,109.22,85.62,85.62,15285,0.0,False,False,,
fusc_0798.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0798.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0798.png,0.3098,50.36,47.24,47.24,812,0.0,False,False,,
fusc_0803.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0803.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0803.png,1.0235,106.65,73.21,73.21,2683,0.0,False,False,,
fusc_0807.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0807.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0807.png,7.8243,102.29,84.15,84.15,20511,0.0,False,False,,
fusc_0811.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0811.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0811.png,0.499,119.76,85.45,85.45,1308,0.0,False,False,,
fusc_0814.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0814.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0814.png,0.9583,95.48,81.71,81.71,2512,0.0,False,False,,
fusc_0817.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0817.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0817.png,1.2329,106.4,85.47,85.47,3232,0.0,False,False,,
fusc_0818.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0818.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0818.png,0.1202,101.48,83.14,83.14,315,0.0,False,False,,
fusc_0825.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0825.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0825.png,2.6009,99.11,68.22,68.22,6818,0.0,False,False,,
fusc_0828.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0828.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0828.png,0.6905,100.77,69.52,69.52,1810,0.0,False,False,,
fusc_0830.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0830.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0830.png,0.1621,67.42,62.17,62.17,425,0.0,False,False,,
fusc_0833.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0833.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0833.png,0.6889,86.87,80.61,80.61,1806,0.0,False,False,,
fusc_0834.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0834.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0834.png,0.2903,96.98,81.09,81.09,761,0.0,False,False,,
fusc_0835.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0835.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0835.png,0.7675,83.92,55.11,55.11,2012,0.0,False,False,,
fusc_0836.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0836.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0836.png,0.3647,99.88,82.73,82.73,956,0.0,False,False,,
fusc_0841.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0841.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0841.png,3.5629,70.73,70.57,70.57,9340,0.0,False,False,,
fusc_0846.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0846.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0846.png,0.3506,93.01,79.67,79.67,919,0.0,False,False,,
fusc_0849.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0849.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0849.png,0.2079,106.4,76.9,76.9,545,0.0,False,False,,
fusc_0850.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0850.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0850.png,1.123,59.16,59.34,59.34,2944,0.0,False,False,,
fusc_0852.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0852.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0852.png,1.0849,97.14,70.87,70.87,2844,0.0,False,False,,
fusc_0855.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0855.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0855.png,0.2625,96.8,82.32,82.32,688,0.0,False,False,,
fusc_0861.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0861.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0861.png,1.4748,128.96,87.0,87.0,3866,0.0,False,False,,
fusc_0866.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0866.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0866.png,0.1163,87.69,80.48,80.48,305,0.0,False,False,,
fusc_0870.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0870.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0870.png,0.0782,84.28,74.38,74.38,205,0.0,False,False,,
fusc_0871.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0871.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0871.png,1.3702,109.59,87.24,87.24,3592,0.0,False,False,,
fusc_0872.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0872.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0872.png,0.4387,80.47,80.32,80.32,1150,0.0,False,False,,
fusc_0873.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0873.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0873.png,1.5606,82.44,69.09,69.09,4091,0.0,False,False,,
fusc_0876.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0876.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0876.png,0.8869,104.4,78.68,78.68,2325,0.0,False,False,,
fusc_0878.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0878.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0878.png,2.1446,76.32,65.64,65.64,5622,0.0,False,False,,
fusc_0883.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0883.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0883.png,0.4665,115.31,72.85,72.85,1223,0.0,False,False,,
fusc_0884.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0884.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0884.png,8.5022,100.88,74.69,74.69,22288,0.0,False,False,,
fusc_0887.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0887.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0887.png,4.4933,97.2,69.69,69.69,11779,0.0,False,False,,
fusc_0889.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0889.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0889.png,0.494,96.09,84.03,84.03,1295,0.0,False,False,,
fusc_0890.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0890.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0890.png,1.0239,89.64,67.18,67.18,2684,0.0,False,False,,
fusc_0891.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0891.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0891.png,0.9495,117.93,77.8,77.8,2489,0.0,False,False,,
fusc_0893.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0893.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0893.png,0.2586,104.07,85.98,85.98,678,0.0,False,False,,
fusc_0894.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0894.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0894.png,1.5369,91.99,66.92,66.92,4029,0.0,False,False,,
fusc_0895.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0895.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0895.png,2.6024,82.5,74.76,74.76,6822,0.0,False,False,,
fusc_0897.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0897.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0897.png,1.2337,104.08,90.88,90.88,3234,0.0,False,False,,
fusc_0898.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0898.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0898.png,6.0173,108.52,84.15,84.15,15774,0.0,False,False,,
fusc_0900.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0900.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0900.png,2.2755,81.66,65.68,65.68,5965,0.0,False,False,,
fusc_0901.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0901.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0901.png,2.388,96.0,77.22,77.22,6260,0.0,False,False,,
fusc_0902.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0902.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0902.png,0.1572,94.21,69.68,69.68,412,0.0,False,False,,
fusc_0903.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0903.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0903.png,1.1078,101.44,75.99,75.99,2904,0.0,False,False,,
fusc_0907.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0907.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0907.png,0.3197,97.42,85.64,85.64,838,0.0,False,False,,
fusc_0910.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0910.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0910.png,0.2132,102.65,83.51,83.51,559,0.0,False,False,,
fusc_0913.png,fusc,train,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0913.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0913.png,0.4417,94.41,77.68,77.68,1158,0.0,False,False,,
fusc_0917.png,fusc,test,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_images\fusc_0917.png,C:\Users\LEGIO\Desktop\AppPython\sequential-wound-image-analysis\data\raw\data_wound_seg\train_masks\fusc_0917.png,3.6999,51.53,51.05,51.05,9699,0.0,False,False,,
